 ,Area1,Mean1,StdDev1,Min1,Max1,IntDen1,RawIntDen1,Area2,Mean2,StdDev2,Min2,Max2,IntDen2,RawIntDen2,Area3,Mean3,StdDev3,Min3,Max3,IntDen3,RawIntDen3,Area4,Mean4,StdDev4,Min4,Max4,IntDen4,RawIntDen4,Area5,Mean5,StdDev5,Min5,Max5,IntDen5,RawIntDen5,Area6,Mean6,StdDev6,Min6,Max6,IntDen6,RawIntDen6,Area7,Mean7,StdDev7,Min7,Max7,IntDen7,RawIntDen7,Area8,Mean8,StdDev8,Min8,Max8,IntDen8,RawIntDen8,Area9,Mean9,StdDev9,Min9,Max9,IntDen9,RawIntDen9,Area10,Mean10,StdDev10,Min10,Max10,IntDen10,RawIntDen10,Area11,Mean11,StdDev11,Min11,Max11,IntDen11,RawIntDen11,Area12,Mean12,StdDev12,Min12,Max12,IntDen12,RawIntDen12,Area13,Mean13,StdDev13,Min13,Max13,IntDen13,RawIntDen13,Area14,Mean14,StdDev14,Min14,Max14,IntDen14,RawIntDen14,Area15,Mean15,StdDev15,Min15,Max15,IntDen15,RawIntDen15,Area16,Mean16,StdDev16,Min16,Max16,IntDen16,RawIntDen16
320,401.087,91.914,19.185,32,155,36865.277,107355,400.400,123.843,27.362,49,210,49586.727,144401,548.403,117.113,29.770,39,223,64225.012,187029,500.328,119.109,27.517,43,213,59593.629,173542,597.852,117.382,37.221,32,251,70177.094,204362,597.852,214.878,139.656,47,634,128465.477,374103,597.852,181.960,80.277,20,360,108785.445,316793,730.747,106.343,20.602,42,179,77709.484,226297,879.437,207.909,127.485,40,572,182842.922,532455,434.053,120.536,25.106,50,200,52318.785,152357,787.064,101.448,22.244,26,175,79845.750,232518,434.053,97.135,20.121,35,179,42161.816,122779,848.875,226.413,114.771,30,537,192196.688,559694,372.241,159.093,40.234,64,278,59221.043,172457,548.403,98.795,19.006,50,182,54179.305,157775,597.852,110.286,29.632,36,205,65934.781,192008
321,401.087,89.791,18.986,23,158,36014.000,104876,400.400,123.479,29.011,42,219,49441.125,143977,548.403,114.796,29.132,42,209,62954.445,183329,500.328,116.535,24.719,45,193,58305.895,169792,597.852,117.158,36.082,33,293,70043.172,203972,597.852,208.264,135.088,43,621,124510.922,362587,597.852,175.304,75.775,27,344,104805.836,305204,730.747,104.228,20.649,35,181,76164.547,221798,879.437,202.152,120.652,45,539,177780.234,517712,434.053,116.229,23.107,42,188,50449.680,146914,787.064,99.682,21.290,21,178,78456.031,228471,434.053,98.461,19.703,35,165,42737.348,124455,848.875,218.676,106.379,49,518,185628.891,540568,372.241,156.542,40.303,53,270,58271.211,169691,548.403,98.791,19.939,41,174,54177.586,157770,597.852,107.717,26.765,46,198,64399.113,187536
322,401.087,90.467,18.582,34,148,36285.281,105666,400.400,123.301,28.462,44,224,49369.699,143769,548.403,114.343,29.116,32,226,62705.828,182605,500.328,112.524,24.006,47,199,56298.742,163947,597.852,116.873,37.517,30,254,69872.844,203476,597.852,204.783,132.602,47,657,122429.945,356527,597.852,174.249,73.509,36,346,104175.359,303368,730.747,104.765,20.772,45,173,76556.359,222939,879.437,198.721,116.216,48,550,174762.812,508925,434.053,116.784,23.751,40,201,50690.402,147615,787.064,100.206,20.738,28,167,78868.789,229673,434.053,95.680,20.040,36,177,41529.969,120939,848.875,214.614,102.658,42,516,182180.156,530525,372.241,154.309,39.593,57,271,57440.191,167271,548.403,97.415,19.680,25,186,53422.461,155571,597.852,105.509,25.854,29,201,63078.754,183691
323,401.087,87.831,18.475,29,157,35227.965,102587,400.400,123.752,28.015,42,209,49550.324,144295,548.403,113.324,28.567,39,216,62147.465,180979,500.328,114.034,24.379,32,193,57054.215,166147,597.852,115.210,36.549,31,248,68878.367,200580,597.852,203.086,130.574,42,634,121415.555,353573,597.852,171.933,73.821,31,344,102790.781,299336,730.747,103.836,20.496,34,172,75877.812,220963,879.437,196.832,114.702,38,541,173101.109,504086,434.053,115.256,22.848,51,192,50026.961,145683,787.064,99.498,21.362,0,167,78311.461,228050,434.053,97.761,19.406,33,169,42433.445,123570,848.875,211.387,101.847,41,498,179441.234,522549,372.241,155.457,39.204,59,272,57867.375,168515,548.403,98.025,19.742,36,166,53757.270,156546,597.852,103.677,26.270,28,194,61983.320,180501
324,401.087,86.712,18.394,36,152,34779.148,101280,400.400,122.710,28.062,44,213,49133.102,143080,548.403,113.142,28.718,41,225,62047.191,180687,500.328,111.743,23.234,48,199,55908.305,162810,597.852,117.032,36.190,40,238,69967.969,203753,597.852,204.989,129.215,54,630,122552.883,356885,597.852,172.851,73.228,34,329,103339.531,300934,730.747,105.884,20.716,40,178,77374.672,225322,879.437,194.955,114.665,45,576,171451.094,499281,434.053,115.351,22.515,47,184,50068.512,145804,787.064,99.773,20.947,38,182,78527.453,228679,434.053,98.792,20.400,35,164,42880.891,124873,848.875,211.203,101.553,49,520,179284.984,522094,372.241,155.617,37.968,66,264,57927.129,168689,548.403,97.977,19.791,32,163,53730.828,156469,597.852,108.640,27.241,37,207,64950.605,189142
325,401.087,88.330,19.244,19,155,35428.164,103170,400.400,120.857,28.411,41,214,48391.020,140919,548.403,113.265,28.724,40,205,62115.184,180885,500.328,112.453,24.039,44,209,56263.375,163844,597.852,116.626,37.379,29,267,69724.844,203045,597.852,204.050,129.846,46,586,121991.773,355251,597.852,173.161,73.456,31,347,103524.625,301473,730.747,105.722,20.591,39,187,77255.859,224976,879.437,194.392,112.085,46,540,170955.922,497839,434.053,115.043,22.977,35,191,49934.586,145414,787.064,98.701,20.680,33,184,77683.727,226222,434.053,98.901,20.301,9,168,42928.277,125011,848.875,211.120,100.168,50,513,179214.594,521889,372.241,151.776,38.257,57,273,56497.227,164525,548.403,95.728,19.460,17,153,52497.352,152877,597.852,104.283,26.172,28,191,62345.949,181557
326,401.087,89.181,18.532,21,151,35769.156,104163,400.400,122.208,28.692,37,216,48932.215,142495,548.403,113.691,28.912,37,216,62348.695,181565,500.328,111.827,23.230,49,200,55950.195,162932,597.852,115.104,36.333,37,243,68815.188,200396,597.852,201.203,128.473,45,592,120289.555,350294,597.852,171.580,73.661,39,338,102579.594,298721,730.747,105.758,20.773,28,199,77281.953,225052,879.437,193.972,112.469,42,526,170586.422,496763,434.053,115.300,22.111,52,183,50046.191,145739,787.064,99.507,21.131,22,172,78318.328,228070,434.053,97.331,20.348,25,169,42246.980,123027,848.875,210.294,100.833,40,495,178513.375,519847,372.241,154.087,38.761,47,276,57357.434,167030,548.403,96.458,19.317,34,164,52898.094,154044,597.852,102.891,24.954,28,219,61513.898,179134
327,401.087,90.299,19.227,31,160,36217.633,105469,400.400,119.118,28.375,44,223,47694.957,138892,548.403,114.379,28.989,45,231,62725.742,182663,500.328,114.329,22.458,46,191,57201.875,166577,597.852,118.020,36.982,46,265,70558.266,205472,597.852,203.860,128.952,50,643,121878.453,354921,597.852,173.604,72.513,37,340,103789.383,302244,730.747,105.681,20.792,39,184,77225.984,224889,879.437,195.098,113.155,53,547,171576.438,499646,434.053,115.492,21.981,50,183,50129.637,145982,787.064,98.545,21.202,28,173,77561.141,225865,434.053,97.725,19.929,38,172,42417.648,123524,848.875,209.297,98.769,36,487,177667.250,517383,372.241,154.506,39.591,71,292,57513.336,167484,548.403,97.625,19.984,27,162,53537.840,155907,597.852,106.487,25.314,41,201,63663.215,185393
328,401.087,89.836,19.199,31,156,36032.199,104929,400.400,124.502,28.685,50,220,49850.453,145169,548.403,113.195,28.289,33,226,62076.383,180772,500.328,111.019,23.459,43,181,55545.676,161754,597.852,115.033,36.889,30,246,68772.602,200272,597.852,201.077,129.391,14,587,120214.352,350075,597.852,169.972,71.122,26,343,101618.086,295921,730.747,102.537,20.154,37,175,74928.664,218199,879.437,194.686,112.636,36,540,171214.156,498591,434.053,114.523,22.771,39,183,49708.977,144757,787.064,99.387,21.391,32,181,78224.234,227796,434.053,97.621,20.728,38,175,42372.664,123393,848.875,209.783,100.416,40,505,178079.672,518584,372.241,153.922,38.474,62,253,57295.965,166851,548.403,97.127,20.091,26,170,53264.840,155112,597.852,103.495,25.489,30,207,61874.465,180184
329,401.087,89.992,19.067,30,184,36094.695,105111,400.400,121.069,27.717,44,203,48475.840,141166,548.403,113.098,28.146,40,211,62023.156,180617,500.328,109.623,22.879,42,195,54847.211,159720,597.852,115.491,36.654,31,242,69046.633,201070,597.852,201.056,128.642,45,569,120201.648,350038,597.852,171.527,72.922,23,336,102547.664,298628,730.747,104.229,20.087,39,190,76165.234,221800,879.437,194.163,111.512,43,520,170754.344,497252,434.053,116.559,22.831,25,198,50592.875,147331,787.064,99.817,20.438,39,166,78562.141,228780,434.053,97.593,20.300,40,168,42360.301,123357,848.875,208.414,98.590,32,479,176917.281,515199,372.241,151.931,38.766,40,261,56554.918,164693,548.403,95.643,19.542,37,164,52450.992,152742,597.852,107.437,26.509,30,190,64231.535,187048
330,401.087,89.713,19.195,33,160,35982.750,104785,400.400,122.520,29.309,36,229,49056.867,142858,548.403,114.935,29.656,36,210,63030.680,183551,500.328,112.384,23.597,50,195,56229.035,163744,597.852,115.976,36.929,35,240,69336.461,201914,597.852,200.550,127.049,39,583,119899.461,349158,597.852,170.848,72.340,33,326,102141.766,297446,730.747,105.021,19.836,31,178,76743.508,223484,879.437,194.291,111.665,36,518,170866.297,497578,434.053,115.359,23.107,47,213,50071.945,145814,787.064,98.416,20.385,38,165,77459.836,225570,434.053,95.985,20.573,28,182,41662.520,121325,848.875,208.112,98.909,44,490,176661.109,514453,372.241,153.187,38.737,57,268,57022.621,166055,548.403,97.358,19.608,34,162,53391.555,155481,597.852,107.702,26.033,20,198,64390.184,187510
331,401.087,88.736,18.779,27,146,35590.934,103644,400.400,125.506,28.368,49,214,50252.570,146340,548.403,113.081,29.122,36,219,62013.883,180590,500.328,111.706,23.715,38,194,55889.758,162756,597.852,116.062,35.294,41,248,69387.969,202064,597.852,200.503,126.934,42,591,119871.305,349076,597.852,171.036,72.879,34,339,102254.398,297774,730.747,105.152,20.747,39,182,76839.320,223763,879.437,192.358,110.191,39,520,169166.828,492629,434.053,116.120,22.756,41,195,50402.293,146776,787.064,99.589,20.178,31,169,78383.227,228259,434.053,95.877,19.858,26,166,41615.816,121189,848.875,208.705,98.655,41,499,177164.172,515918,372.241,152.073,38.519,54,269,56607.801,164847,548.403,95.763,19.471,34,163,52516.926,152934,597.852,105.903,26.097,31,196,63314.324,184377
332,401.087,90.926,18.392,36,169,36469.000,106201,400.400,123.325,28.539,43,212,49379.316,143797,548.403,115.071,29.296,38,211,63105.195,183768,500.328,112.364,23.366,40,206,56218.734,163714,597.852,116.738,36.938,28,249,69791.805,203240,597.852,201.799,127.022,41,592,120646.000,351332,597.852,171.828,72.133,33,340,102727.945,299153,730.747,105.052,21.068,37,201,76766.516,223551,879.437,192.437,110.428,25,536,169235.844,492830,434.053,112.978,22.710,37,193,49038.324,142804,787.064,99.010,20.471,29,176,77926.852,226930,434.053,96.682,19.937,27,162,41965.051,122206,848.875,210.025,99.079,54,491,178285.016,519182,372.241,152.547,38.525,59,261,56784.305,165361,548.403,96.274,20.046,6,163,52796.793,153749,597.852,105.918,25.848,27,199,63323.598,184404
333,401.087,88.667,18.994,28,152,35563.121,103563,400.400,123.952,27.837,43,208,49630.336,144528,548.403,114.123,29.286,42,228,62585.637,182255,500.328,112.630,23.331,29,201,56351.969,164102,597.852,118.295,37.606,37,296,70722.750,205951,597.852,201.039,126.959,44,611,120191.688,350009,597.852,170.810,70.940,39,338,102119.102,297380,730.747,105.406,20.092,36,170,77025.438,224305,879.437,192.156,110.378,43,511,168988.953,492111,434.053,114.377,22.688,41,182,49645.789,144573,787.064,99.131,20.725,33,166,78022.320,227208,434.053,98.783,20.637,32,165,42877.113,124862,848.875,209.298,98.121,47,505,177667.938,517385,372.241,150.518,36.990,54,257,56028.836,163161,548.403,94.775,19.247,23,166,51975.047,151356,597.852,104.232,24.972,37,200,62315.387,181468
334,401.087,89.745,18.571,35,151,35995.457,104822,400.400,124.307,27.094,47,203,49772.504,144942,548.403,114.950,30.268,37,248,63038.922,183575,500.328,111.019,22.590,50,197,55546.020,161755,597.852,115.271,35.614,35,259,68915.109,200687,597.852,200.168,127.466,35,584,119670.758,348492,597.852,170.510,70.983,30,332,101939.852,296858,730.747,104.111,20.986,40,179,76078.695,221548,879.437,191.136,109.710,48,529,168092.344,489500,434.053,115.591,22.749,48,192,50172.559,146107,787.064,99.937,20.447,39,185,78656.570,229055,434.053,96.616,20.160,38,161,41936.551,122123,848.875,207.862,99.163,53,495,176449.234,513836,372.241,153.033,38.517,52,264,56965.277,165888,548.403,95.467,19.034,38,175,52354.496,152461,597.852,106.887,25.156,28,195,63902.906,186091
335,401.087,91.632,18.501,33,161,36752.301,107026,400.400,120.527,27.792,45,211,48259.156,140535,548.403,115.006,29.362,21,221,63069.484,183664,500.328,115.469,22.799,39,191,57772.258,168238,597.852,119.254,36.543,28,260,71296.219,207621,597.852,202.777,126.660,39,586,121230.805,353035,597.852,173.009,70.130,28,331,103433.969,301209,730.747,105.569,20.440,36,176,77144.258,224651,879.437,192.611,110.686,37,518,169389.000,493276,434.053,115.890,22.687,41,187,50302.363,146485,787.064,98.811,21.069,30,191,77770.266,226474,434.053,98.639,20.140,39,170,42814.613,124680,848.875,207.889,98.333,49,498,176471.891,513902,372.241,153.750,37.959,51,271,57232.094,166665,548.403,96.560,19.976,31,167,52954.066,154207,597.852,102.847,25.353,24,198,61487.457,179057
336,401.087,89.136,18.147,29,155,35751.301,104111,400.400,122.861,28.077,43,237,49193.539,143256,548.403,113.713,29.173,33,225,62360.715,181600,500.328,110.824,23.538,44,192,55448.496,161471,597.852,116.118,36.786,34,254,69421.281,202161,597.852,202.240,128.208,44,575,120909.734,352100,597.852,170.432,70.904,36,349,101893.148,296722,730.747,104.518,20.320,29,176,76376.422,222415,879.437,191.350,109.774,42,500,168280.172,490047,434.053,115.254,22.525,42,207,50026.273,145681,787.064,99.947,20.943,27,181,78664.812,229079,434.053,97.317,20.212,27,187,42240.797,123009,848.875,208.533,97.919,51,489,177018.578,515494,372.241,153.277,37.934,58,262,57055.934,166152,548.403,97.443,19.417,21,148,53438.254,155617,597.852,101.883,24.102,24,189,60910.895,177378
337,401.087,88.997,19.144,26,150,35695.328,103948,400.400,121.917,28.843,39,209,48815.457,142155,548.403,113.853,28.933,27,227,62437.289,181823,500.328,113.611,22.768,51,192,56842.684,165531,597.852,118.026,36.615,31,259,70562.039,205483,597.852,202.554,128.140,41,576,121097.570,352647,597.852,171.460,70.841,33,332,102507.828,298512,730.747,105.433,20.846,40,183,77045.016,224362,879.437,193.049,110.545,36,529,169774.297,494398,434.053,114.263,22.773,41,206,49595.996,144428,787.064,98.521,20.976,29,183,77542.594,225811,434.053,96.384,20.437,25,158,41835.934,121830,848.875,207.949,96.985,46,481,176523.062,514051,372.241,152.540,38.393,50,287,56781.559,165353,548.403,97.496,19.293,29,176,53467.102,155701,597.852,105.026,25.306,37,183,62790.301,182851
338,401.087,88.945,18.941,23,150,35674.723,103888,400.400,124.740,29.973,48,206,49945.918,145447,548.403,112.738,29.113,35,221,61825.703,180042,500.328,113.041,24.224,22,203,56557.664,164701,597.852,116.687,36.144,40,258,69761.586,203152,597.852,199.317,126.774,26,596,119162.188,347011,597.852,169.870,71.855,19,337,101557.305,295744,730.747,104.382,20.619,28,168,76276.836,222125,879.437,192.731,110.380,42,538,169494.422,493583,434.053,114.722,22.801,23,188,49795.512,145009,787.064,98.503,20.581,27,173,77528.172,225769,434.053,95.915,20.261,26,174,41632.301,121237,848.875,207.023,99.045,54,492,175736.688,511761,372.241,153.850,37.768,62,269,57269.180,166773,548.403,97.896,20.150,41,161,53686.531,156340,597.852,104.324,25.745,22,199,62370.328,181628
339,401.087,88.271,18.710,30,158,35404.129,103100,400.400,122.030,28.620,21,228,48860.785,142287,548.403,112.158,29.384,44,221,61508.062,179117,500.328,112.202,22.967,46,207,56138.035,163479,597.852,115.905,36.011,31,241,69293.875,201790,597.852,199.200,125.009,41,561,119092.477,346808,597.852,169.367,71.013,41,343,101256.492,294868,730.747,103.621,20.402,32,176,75720.531,220505,879.437,191.842,110.367,40,519,168712.859,491307,434.053,114.341,23.458,37,188,49629.992,144527,787.064,98.040,20.013,25,168,77163.484,224707,434.053,95.715,20.358,28,182,41545.422,120984,848.875,207.463,96.976,58,489,176110.297,512849,372.241,152.619,38.075,53,284,56811.090,165439,548.403,96.984,19.696,22,164,53186.203,154883,597.852,105.254,25.878,35,194,62926.629,183248
340,401.087,89.312,18.655,32,145,35821.695,104316,400.400,123.895,28.510,42,213,49607.672,144462,548.403,112.680,28.844,37,214,61794.109,179950,500.328,112.340,23.534,33,201,56207.059,163680,597.852,116.944,35.795,24,237,69915.422,203600,597.852,201.236,126.684,40,550,120309.133,350351,597.852,169.806,69.834,37,341,101519.188,295633,730.747,104.546,20.434,36,184,76396.680,222474,879.437,190.355,110.068,39,527,167404.859,487498,434.053,112.367,21.664,40,191,48773.219,142032,787.064,98.643,20.411,22,168,77638.055,226089,434.053,97.324,19.893,41,160,42243.547,123017,848.875,209.111,98.108,31,505,177509.297,516923,372.241,152.251,38.832,55,275,56674.074,165040,548.403,97.428,19.546,28,169,53429.672,155592,597.852,105.879,25.179,24,193,63300.246,184336
341,401.087,87.296,19.050,35,157,35013.344,101962,400.400,123.781,28.384,43,208,49562.000,144329,548.403,111.887,28.469,34,216,61359.027,178683,500.328,111.791,23.157,48,220,55932.340,162880,597.852,114.435,36.581,33,243,68415.469,199232,597.852,199.505,126.726,39,572,119274.477,347338,597.852,169.518,71.721,34,345,101346.461,295130,730.747,104.898,20.830,42,181,76653.883,223223,879.437,192.759,109.726,35,516,169519.844,493657,434.053,117.641,22.331,50,208,51062.297,148698,787.064,100.534,20.612,29,173,79126.336,230423,434.053,98.435,18.930,35,160,42726.016,124422,848.875,208.618,97.896,44,484,177090.688,515704,372.241,149.931,38.656,50,257,55810.434,162525,548.403,95.970,19.427,36,154,52630.246,153264,597.852,104.171,25.110,32,210,62278.984,181362
342,401.087,89.418,18.313,22,145,35864.277,104440,400.400,122.843,28.767,40,205,49186.324,143235,548.403,111.843,28.278,38,199,61335.332,178614,500.328,112.922,23.182,42,194,56498.258,164528,597.852,115.460,36.948,25,263,69028.094,201016,597.852,199.753,125.471,37,557,119422.828,347770,597.852,169.907,71.197,41,334,101579.281,295808,730.747,103.591,20.575,40,188,75698.898,220442,879.437,190.794,109.916,32,493,167791.188,488623,434.053,114.125,22.786,42,192,49536.246,144254,787.064,98.150,21.125,23,175,77250.023,224959,434.053,96.087,20.500,35,169,41706.816,121454,848.875,207.042,97.479,41,510,175753.156,511809,372.241,152.202,38.637,64,261,56655.875,164987,548.403,96.990,19.872,26,183,53189.637,154893,597.852,103.353,24.881,30,183,61789.988,179938
343,401.087,87.907,19.115,26,157,35258.184,102675,400.400,122.019,29.553,37,236,48856.324,142274,548.403,112.331,28.914,35,214,61602.496,179392,500.328,110.460,22.566,45,193,55266.152,160940,597.852,115.488,37.736,37,255,69044.570,201064,597.852,199.391,126.071,36,567,119206.484,347140,597.852,168.180,70.367,36,345,100547.039,292802,730.747,101.862,20.636,38,177,74435.203,216762,879.437,190.649,110.248,29,559,167663.438,488251,434.053,112.673,22.541,47,188,48906.113,142419,787.064,97.205,20.564,35,161,76506.914,222795,434.053,95.841,19.436,37,167,41600.023,121143,848.875,206.900,98.702,42,495,175632.281,511457,372.241,151.887,36.919,61,253,56538.777,164646,548.403,95.996,19.241,38,162,52644.324,153305,597.852,105.105,26.068,34,196,62837.348,182988
344,401.087,90.510,19.233,26,159,36302.453,105716,400.400,122.773,27.651,54,217,49158.168,143153,548.403,114.175,29.575,36,216,62613.797,182337,500.328,111.301,23.168,36,193,55686.812,162165,597.852,115.456,36.694,42,250,69025.688,201009,597.852,199.187,126.846,32,606,119084.242,346784,597.852,169.153,71.411,31,326,101128.406,294495,730.747,103.510,20.276,38,186,75639.492,220269,879.437,191.066,109.632,39,522,168030.188,489319,434.053,114.922,22.615,44,182,49882.047,145261,787.064,99.420,20.166,33,161,78249.648,227870,434.053,96.479,20.386,35,166,41877.141,121950,848.875,207.153,97.350,48,485,175846.562,512081,372.241,152.283,37.482,67,263,56686.094,165075,548.403,96.555,19.766,30,160,52950.977,154198,597.852,103.513,25.037,32,196,61885.453,180216
345,401.087,91.065,18.251,28,158,36524.973,106364,400.400,121.675,28.077,43,239,48718.621,141873,548.403,114.177,28.456,38,214,62615.172,182341,500.328,111.703,23.411,28,194,55888.043,162751,597.852,116.474,36.489,37,281,69634.188,202781,597.852,200.566,126.375,39,570,119909.078,349186,597.852,171.798,72.367,34,339,102710.086,299101,730.747,106.242,20.741,35,188,77635.656,226082,879.437,193.012,108.686,45,506,169742.016,494304,434.053,116.182,21.828,50,184,50429.078,146854,787.064,99.577,19.555,31,173,78373.609,228231,434.053,96.170,19.626,32,173,41742.875,121559,848.875,207.570,98.251,35,467,176200.953,513113,372.241,152.813,38.063,60,251,56883.203,165649,548.403,96.874,19.733,27,168,53126.109,154708,597.852,103.393,25.028,32,198,61814.027,180008
346,401.087,88.386,19.022,23,150,35450.484,103235,400.400,122.631,27.568,45,206,49101.508,142988,548.403,113.340,29.194,42,209,62156.051,181004,500.328,111.143,22.633,36,181,55608.176,161936,597.852,115.546,37.054,40,249,69079.258,201165,597.852,199.393,126.773,40,573,119207.859,347144,597.852,168.257,70.130,33,335,100592.711,292935,730.747,103.503,20.841,42,187,75634.344,220254,879.437,191.779,109.158,38,498,168657.234,491145,434.053,113.855,21.749,34,197,49419.148,143913,787.064,97.586,20.521,31,170,76806.695,223668,434.053,95.475,20.053,35,158,41441.027,120680,848.875,206.940,97.249,48,493,175666.281,511556,372.241,153.421,37.455,52,282,57109.504,166308,548.403,97.886,19.699,29,169,53681.035,156324,597.852,106.899,26.455,39,189,63909.773,186111
347,401.087,90.888,19.946,29,160,36453.891,106157,400.400,121.704,28.136,47,210,48730.297,141907,548.403,113.086,29.114,41,228,62016.629,180598,500.328,114.174,22.868,34,198,57124.270,166351,597.852,115.571,36.114,34,237,69094.367,201209,597.852,199.452,127.291,43,584,119242.891,347246,597.852,169.759,71.005,37,334,101491.031,295551,730.747,104.732,21.314,41,180,76532.664,222870,879.437,189.826,108.845,40,513,166939.906,486144,434.053,111.118,22.556,29,183,48231.000,140453,787.064,96.790,20.596,35,166,76180.000,221843,434.053,96.206,20.482,32,191,41758.328,121604,848.875,207.178,97.230,42,467,175868.203,512144,372.241,151.610,37.891,40,258,56435.414,164345,548.403,95.637,19.624,36,158,52447.559,152732,597.852,107.432,26.224,35,211,64228.445,187039
348,401.087,89.009,19.207,29,150,35700.137,103962,400.400,122.537,28.748,42,210,49063.734,142878,548.403,113.392,28.596,18,236,62184.551,181087,500.328,112.850,24.008,48,209,56462.199,164423,597.852,117.988,36.405,27,242,70539.375,205417,597.852,201.182,127.095,39,601,120277.195,350258,597.852,170.049,70.637,31,330,101664.102,296055,730.747,105.438,20.949,32,197,77048.102,224371,879.437,191.825,109.234,40,506,168698.438,491265,434.053,113.543,23.140,44,178,49283.508,143518,787.064,98.037,20.297,35,172,77161.078,224700,434.053,97.364,19.746,42,169,42261.059,123068,848.875,208.051,97.355,35,484,176609.594,514303,372.241,151.669,37.807,64,262,56457.395,164409,548.403,96.381,19.821,20,160,52855.512,153920,597.852,103.581,24.780,24,182,61925.973,180334
349,401.087,87.798,18.949,9,150,35214.574,102548,400.400,121.229,28.547,39,213,48540.055,141353,548.403,110.229,29.318,24,209,60450.059,176036,500.328,110.489,23.043,47,191,55280.918,160983,597.852,116.463,35.760,39,251,69627.656,202762,597.852,198.592,124.556,45,585,118728.477,345748,597.852,169.387,69.681,17,320,101268.164,294902,730.747,103.250,20.818,33,179,75449.938,219717,879.437,190.592,109.188,36,552,167613.641,488106,434.053,114.350,22.808,40,187,49633.770,144538,787.064,98.899,21.167,29,170,77839.633,226676,434.053,96.979,20.641,34,156,42093.824,122581,848.875,206.840,97.501,58,483,175581.125,511308,372.241,148.547,37.277,51,253,55295.340,161025,548.403,94.231,19.578,33,158,51676.633,150487,597.852,103.692,24.952,14,188,61992.250,180527
350,401.087,88.838,19.605,33,153,35631.801,103763,400.400,124.202,28.039,51,213,49730.266,144819,548.403,113.119,28.304,44,217,62034.832,180651,500.328,116.659,23.339,42,194,58367.703,169972,597.852,118.663,35.430,39,260,70942.867,206592,597.852,201.258,125.684,38,605,120322.523,350390,597.852,170.592,70.236,26,346,101988.609,297000,730.747,106.333,19.807,38,175,77702.273,226276,879.437,191.314,107.697,38,523,168248.938,489956,434.053,113.794,22.552,45,182,49392.363,143835,787.064,98.161,20.271,36,186,77258.945,224985,434.053,96.595,19.483,35,161,41927.277,122096,848.875,204.627,97.296,46,501,173702.406,505837,372.241,154.132,38.770,58,260,57374.262,167079,548.403,96.947,19.139,34,156,53166.285,154825,597.852,104.566,24.655,35,197,62515.242,182050
351,401.087,87.908,19.031,31,153,35258.871,102677,400.400,122.675,27.827,43,204,49119.020,143039,548.403,112.017,28.693,25,207,61430.453,178891,500.328,113.952,23.270,49,194,57013.352,166028,597.852,117.964,35.764,37,251,70525.297,205376,597.852,199.897,126.215,45,594,119508.680,348020,597.852,170.347,69.135,40,339,101842.328,296574,730.747,105.778,20.718,47,184,77296.719,225095,879.437,190.879,107.535,39,515,167866.047,488841,434.053,114.229,22.560,48,201,49581.574,144386,787.064,99.187,20.180,26,178,78066.273,227336,434.053,96.938,19.693,29,163,42075.969,122529,848.875,206.192,96.186,36,479,175031.000,509706,372.241,151.958,36.655,71,273,56564.875,164722,548.403,96.688,19.621,36,164,53024.121,154411,597.852,104.090,25.195,33,199,62230.223,181220
352,401.087,90.913,19.205,31,155,36463.848,106186,400.400,122.076,27.887,35,203,48879.328,142341,548.403,114.266,28.544,37,233,62663.934,182483,500.328,112.337,23.257,40,200,56205.340,163675,597.852,117.024,36.007,13,252,69963.156,203739,597.852,199.498,125.220,37,573,119270.359,347326,597.852,169.364,69.068,26,372,101254.773,294863,730.747,104.148,20.836,42,180,76105.484,221626,879.437,190.611,108.231,29,516,167630.812,488156,434.053,113.873,21.730,51,178,49426.703,143935,787.064,99.551,20.703,33,177,78353.352,228172,434.053,97.474,20.099,34,164,42308.789,123207,848.875,206.400,96.981,43,509,175207.844,510221,372.241,152.337,38.529,54,258,56706.012,165133,548.403,98.167,19.435,31,160,53834.879,156772,597.852,101.422,24.670,24,187,60635.492,176576
353,401.087,88.349,18.524,30,160,35435.719,103192,400.400,121.673,27.414,49,212,48717.934,141871,548.403,112.933,29.102,24,210,61932.844,180354,500.328,112.388,23.516,50,201,56230.750,163749,597.852,116.351,35.687,23,243,69560.695,202567,597.852,197.648,124.036,32,566,118164.625,344106,597.852,168.924,70.750,12,336,100991.734,294097,730.747,105.045,21.141,37,174,76761.367,223536,879.437,190.237,108.249,38,517,167301.156,487196,434.053,114.782,21.778,48,191,49821.266,145084,787.064,99.744,20.835,25,164,78504.789,228613,434.053,98.400,19.680,37,162,42710.906,124378,848.875,206.618,96.782,55,490,175392.938,510760,372.241,153.958,37.678,68,269,57309.703,166891,548.403,97.763,18.997,31,161,53613.730,156128,597.852,103.844,24.591,36,179,62083.594,180793
